frame_idx,detection_ms,tracking_ms,face_ms,body_ms,db_lookup_ms,total_ms
2099,443.271,0.568,0.000,0.000,0.000,454.343
2100,366.127,1.048,0.000,0.000,0.000,377.659
2101,338.924,3.544,0.000,0.000,0.000,354.823
2102,452.774,0.746,0.000,0.000,0.000,463.949
2103,359.038,0.842,0.000,0.000,0.000,371.392
2104,332.674,0.592,0.000,0.000,0.000,347.141
2105,497.007,3.102,0.000,0.000,0.000,527.776
2106,345.039,0.680,0.000,0.000,0.000,357.489
2107,325.123,1.109,0.000,0.000,0.000,337.745
2108,440.517,0.689,0.000,0.000,0.000,449.190
2109,384.850,0.535,0.000,0.000,0.000,392.643
2110,284.516,0.559,0.000,0.000,0.000,299.800
2111,462.636,2.186,0.000,0.006,0.000,474.368
2112,380.180,0.785,0.000,0.000,0.000,389.169
2113,1011.782,5.056,0.000,0.000,0.000,1026.727
2114,345.753,2.733,0.000,0.000,0.000,356.919
2115,388.107,3.335,0.000,0.000,0.000,400.064
2116,321.159,2.750,0.000,0.000,0.000,332.359
2117,341.960,0.703,0.000,0.000,0.000,350.266
2118,291.430,0.612,0.000,0.000,0.000,302.471
2119,380.254,0.791,0.000,0.000,0.000,394.189
2120,307.660,1.132,0.000,0.000,0.000,319.449
2121,317.538,1.091,0.000,0.000,0.000,328.855
2122,406.208,0.946,0.000,0.000,0.000,415.651
2123,310.207,1.718,0.000,0.003,0.000,320.232
2124,302.843,2.109,0.000,0.000,0.000,316.892
2125,370.064,3.089,0.000,0.000,0.000,387.927
2126,317.580,4.309,0.000,0.000,0.000,332.085
2127,320.638,2.247,0.000,0.000,0.000,335.675
2128,327.693,5.186,0.000,0.000,0.000,353.724
2129,328.476,1.762,0.000,0.000,0.000,339.382
2130,327.146,1.751,0.000,0.000,0.000,343.989
2131,308.464,2.276,0.000,0.000,0.000,325.185
2132,376.112,1.998,0.000,0.000,0.000,390.680
2133,305.726,0.747,0.000,0.000,0.000,318.031
2134,298.588,2.149,0.000,0.004,0.000,309.633
2135,382.590,0.650,0.000,0.000,0.000,391.008
2136,293.011,0.965,0.000,0.000,0.000,303.218
2137,303.737,0.759,0.000,0.000,0.000,316.604
2138,418.079,1.984,0.000,0.000,0.000,432.741
2139,308.352,2.232,0.000,0.000,0.000,330.417
2140,324.060,1.743,0.000,0.000,0.000,334.770
2141,306.319,1.709,0.000,0.000,0.000,319.438
2142,365.001,3.324,0.000,0.000,0.000,377.221
2143,361.515,1.898,0.000,0.000,0.000,379.712
2144,324.077,5.871,0.000,0.004,0.000,338.450
2145,371.898,6.353,0.000,0.000,0.000,388.258
2146,416.677,2.164,0.000,0.000,0.000,433.482
2147,413.503,8.163,0.000,0.000,0.000,444.859
2148,362.579,3.380,0.000,0.000,0.000,374.521
2149,355.356,3.333,0.000,0.000,0.000,367.937
2150,394.134,1.800,11.298,0.000,0.000,419.856
2151,295.277,1.894,0.000,0.000,0.000,308.615
2152,530.979,2.962,0.000,0.000,0.000,555.404
2153,412.369,1.986,0.000,0.000,0.000,424.283
2154,324.170,2.146,0.000,0.005,0.082,339.334
2155,283.342,2.380,0.000,0.000,0.000,294.176
2156,377.748,4.553,0.000,0.000,0.000,394.232
2157,295.622,1.752,0.000,0.000,0.000,308.362
2158,366.625,2.125,0.000,0.000,0.000,377.483
2159,543.228,2.164,0.000,0.000,0.000,554.574
2160,295.680,5.487,0.000,0.000,0.000,311.428
2161,310.886,3.837,0.000,0.000,0.000,323.661
2162,374.770,4.214,0.000,0.000,0.000,388.607
2163,305.024,2.041,0.000,0.000,0.000,319.931
2164,328.503,2.690,0.000,0.023,0.000,344.219
2165,353.683,5.912,0.000,0.000,0.000,385.896
2166,290.627,1.883,0.000,0.000,0.000,304.719
2167,323.632,2.047,0.000,0.000,0.000,334.411
2168,285.073,1.352,0.000,0.000,0.000,295.088
2169,381.667,2.013,0.000,0.000,0.000,401.459
2170,296.202,1.944,0.000,0.000,0.000,307.825
2171,282.860,2.845,0.000,0.000,0.000,293.948
2172,377.571,2.479,0.000,0.000,0.000,395.292
2173,290.953,2.216,0.000,0.000,0.000,302.219
2174,300.303,1.791,0.000,0.004,0.000,309.958
2175,270.011,1.504,0.000,0.000,0.000,279.502
2176,375.288,3.537,0.000,0.000,0.000,387.669
2177,288.126,2.265,0.000,0.000,0.000,298.394
2178,320.988,1.142,0.000,0.000,0.000,335.547
2179,466.251,1.941,0.000,0.000,0.000,479.706
2180,279.624,1.206,0.000,0.000,0.000,288.833
2181,283.659,1.801,0.000,0.000,0.000,295.203
2182,375.521,6.330,0.000,0.000,0.000,393.639
2183,302.531,2.033,0.000,0.000,0.000,313.008
2184,327.282,2.064,0.000,0.004,0.000,346.335
2185,332.783,3.631,0.000,0.000,0.000,351.304
2186,372.599,1.974,0.000,0.000,0.000,383.753
2187,326.751,3.960,0.000,0.000,0.000,342.492
2188,298.391,6.632,0.000,0.000,0.000,315.960
2189,383.296,1.754,0.000,0.000,0.000,393.376
2190,309.970,2.799,0.000,0.000,0.000,324.489
2191,295.522,2.515,0.000,0.000,0.000,312.750
2192,363.305,2.044,0.000,0.000,0.000,374.606
2193,298.716,2.276,0.000,0.000,0.000,310.117
2194,279.173,1.969,0.000,0.003,0.000,288.919
2195,311.459,1.780,0.000,0.000,0.000,321.641
2196,419.201,1.336,0.000,0.000,0.000,428.256
2197,318.468,1.152,0.000,0.000,0.000,328.607
2198,282.686,1.789,0.000,0.000,0.000,293.014
2199,407.562,1.231,0.000,0.000,0.000,417.206
2200,283.754,1.990,0.000,0.000,0.000,294.597
2201,298.232,1.794,0.000,0.000,0.000,308.174
2202,403.268,2.599,0.000,0.000,0.000,423.221
2203,321.802,1.647,0.000,0.000,0.000,333.006
2204,321.090,1.889,0.000,0.004,0.000,330.986
2205,339.964,10.322,0.000,0.000,0.000,412.981
2206,308.741,4.097,0.000,0.000,0.000,322.036
2207,271.047,2.289,0.000,0.000,0.000,281.302
2208,324.373,1.851,0.000,0.000,0.000,335.684
2209,366.387,5.854,0.000,0.000,0.000,382.718
2210,301.125,4.816,0.000,0.000,0.000,315.948
2211,325.353,2.018,0.000,0.000,0.000,339.857
2212,379.247,1.859,0.000,0.000,0.000,389.465
2213,275.147,1.555,0.000,0.000,0.000,284.479
2214,294.150,2.062,0.000,0.010,0.000,304.887
2215,272.883,2.060,0.000,0.000,0.000,282.872
2216,399.268,1.990,0.000,0.000,0.000,409.509
2217,295.471,2.433,0.000,0.000,0.000,310.767
2218,274.136,1.659,0.000,0.000,0.000,284.469
2219,347.670,1.253,0.000,0.000,0.000,356.861
2220,422.603,3.176,0.000,0.000,0.000,434.174
2221,281.054,2.047,0.000,0.000,0.000,290.926
2222,390.710,2.617,0.000,0.000,0.000,402.958
2223,312.481,2.211,0.000,0.000,0.000,327.322
2224,276.758,3.647,0.000,0.014,0.000,289.596
2225,282.330,1.247,0.000,0.000,0.000,291.951
2226,391.795,2.013,0.000,0.000,0.000,402.125
2227,315.173,1.941,0.000,0.000,0.000,327.838
2228,278.242,2.087,0.000,0.000,0.000,293.100
2229,384.029,2.694,0.000,0.000,0.000,395.341
2230,278.151,2.708,0.000,0.000,0.000,289.267
2231,380.809,2.545,0.000,0.000,0.000,393.371
2232,386.218,3.866,0.000,0.000,0.000,401.992
2233,335.561,3.734,0.000,0.000,0.000,352.395
2234,294.090,1.633,0.000,0.004,0.000,307.935
2235,289.932,1.816,0.000,0.000,0.000,301.112
2236,351.985,1.627,0.000,0.000,0.000,362.564
2237,316.792,1.957,0.000,0.000,0.000,327.176
2238,326.489,1.925,0.000,0.000,0.000,341.544
2239,367.914,1.218,0.000,0.000,0.000,377.176
2240,318.061,1.817,0.000,0.000,0.000,332.395
2241,287.410,1.248,0.000,0.000,0.000,296.365
2242,295.113,12.506,13.944,0.000,0.000,329.926
2243,361.746,1.327,0.000,0.000,0.000,375.883
2244,1038.948,5.928,0.000,0.005,0.082,1063.764
2245,361.053,1.281,0.000,0.000,0.000,371.270
2246,294.283,2.002,0.000,0.000,0.000,305.321
2247,573.626,1.189,0.000,0.000,0.000,580.977
2248,194.117,0.450,0.000,0.000,0.000,200.690
2249,197.070,1.123,0.000,0.000,0.000,207.788
2250,220.466,1.876,0.000,0.000,0.000,231.967
2251,237.658,1.121,0.000,0.000,0.000,245.926
2252,317.083,0.616,0.000,0.000,0.000,325.750
2253,296.174,3.242,0.000,0.000,0.000,307.653
2254,288.278,1.883,0.000,0.008,0.000,304.115
2255,340.665,1.745,0.000,0.000,0.000,350.831
2256,216.194,1.203,0.000,0.000,0.000,223.913
2257,194.953,1.500,0.000,0.000,0.000,202.871
2258,217.111,2.627,0.000,0.000,0.000,226.198
2259,227.068,1.180,0.000,0.000,0.000,235.450
2260,228.029,1.097,0.000,0.000,0.000,242.902
2261,190.850,2.177,0.000,0.000,0.000,199.753
2262,201.517,2.388,0.000,0.000,0.000,210.756
2263,195.957,0.429,0.000,0.000,0.000,205.571
2264,225.845,1.082,0.000,0.003,0.000,235.555
2265,230.158,0.423,0.000,0.000,0.000,236.634
2266,197.224,0.414,0.000,0.000,0.000,203.775
2267,221.503,2.017,0.000,0.000,0.000,229.769
2268,196.529,1.331,0.000,0.000,0.000,208.394
2269,227.769,0.457,0.000,0.000,0.000,234.273
2270,233.573,1.090,0.000,0.000,0.000,241.182
2271,202.355,1.137,0.000,0.000,0.000,213.519
2272,201.161,1.174,0.000,0.000,0.000,214.185
2273,182.530,1.192,0.000,0.000,0.000,193.986
2274,222.392,1.112,0.000,0.003,0.000,230.411
2275,230.022,1.125,0.000,0.000,0.000,237.705
2276,212.777,2.105,0.000,0.000,0.000,221.545
2277,201.996,1.179,0.000,0.000,0.000,209.507
2278,188.842,1.439,0.000,0.000,0.000,197.026
2279,239.602,1.251,0.000,0.000,0.000,247.504
2280,231.841,1.757,0.000,0.000,0.000,241.851
2281,193.042,1.149,0.000,0.000,0.000,200.591
2282,240.610,2.956,0.000,0.000,0.000,255.702
2283,203.176,1.108,0.000,0.000,0.000,210.736
2284,245.932,1.125,0.000,0.003,0.000,253.566
2285,244.317,2.021,0.000,0.000,0.000,253.934
2286,201.257,1.189,0.000,0.000,0.000,208.934
2287,203.666,1.096,0.000,0.000,0.000,215.288
2288,239.646,1.097,0.000,0.000,0.000,252.153
2289,259.477,1.842,0.000,0.000,0.000,275.047
2290,212.686,1.554,0.000,0.000,0.000,220.625
2291,188.402,1.126,0.000,0.000,0.000,199.685
2292,205.707,1.402,0.000,0.000,0.000,219.671
2293,296.795,2.474,0.000,0.000,0.000,312.117
2294,256.871,1.085,0.000,0.003,0.000,264.744
2295,190.185,1.119,0.000,0.000,0.000,199.234
2296,199.268,2.234,0.000,0.000,0.000,208.097
2297,194.448,2.486,0.000,0.000,0.000,206.174
2298,245.527,2.160,0.000,0.000,0.000,254.034
2299,217.235,2.044,0.000,0.000,0.000,229.293
2300,184.565,1.105,0.000,0.000,0.000,194.240
2301,200.096,1.252,0.000,0.000,0.000,207.842
2302,213.962,1.450,0.000,0.000,0.000,223.202
2303,255.081,1.438,0.000,0.000,0.000,265.777
2304,242.350,1.102,0.000,0.003,0.000,249.915
2305,190.495,1.195,0.000,0.000,0.000,200.060
2306,185.097,0.442,0.000,0.000,0.000,193.503
2307,727.574,11.028,0.000,0.000,0.000,778.814
2308,438.242,1.255,0.000,0.000,0.000,447.910
2309,245.108,0.429,0.000,0.000,0.000,252.019
2310,740.386,6.067,0.000,0.000,0.000,771.908
2311,265.718,1.222,0.000,0.000,0.000,278.622
2312,232.941,1.110,0.000,0.000,0.000,245.572
2313,296.238,1.881,0.000,0.000,0.000,306.247
2314,228.074,1.984,0.000,0.004,0.000,239.092
2315,262.208,1.253,0.000,0.000,0.000,272.971
2316,295.141,1.963,0.000,0.000,0.000,306.464
2317,369.404,2.843,0.000,0.000,0.000,382.568
2318,266.840,1.288,0.000,0.000,0.000,277.541
2319,288.739,1.729,0.000,0.000,0.000,299.750
2320,293.937,5.224,0.000,0.000,0.000,309.157
2321,365.006,1.903,0.000,0.000,0.000,375.262
2322,247.226,0.557,0.000,0.000,0.000,265.121
2323,227.366,0.801,0.000,0.000,0.000,239.122
2324,360.731,1.543,0.000,0.000,0.000,372.058
2325,235.718,0.584,0.000,0.000,0.000,242.156
2326,238.482,0.470,0.000,0.000,0.000,245.712
2327,419.343,0.552,0.000,0.000,0.000,428.631
2328,398.366,0.596,0.000,0.000,0.000,406.505
2329,295.023,2.006,0.000,0.004,0.000,305.516
2330,291.343,1.283,0.000,0.000,0.000,304.038
2331,415.974,1.421,0.000,0.000,0.000,425.217
2332,367.739,2.628,0.000,0.000,0.000,378.831
2333,260.087,1.204,0.000,0.000,0.000,270.984
2334,255.006,1.471,0.000,0.000,0.000,265.452
2335,518.324,1.940,0.000,0.000,0.000,528.626
2336,405.924,2.820,0.000,0.000,0.000,427.476
2337,552.761,2.290,0.000,0.000,0.000,581.021
2338,332.695,1.925,0.000,0.000,0.000,342.575
2339,346.101,2.435,0.000,0.000,0.000,362.592
2340,497.099,1.243,0.000,0.000,0.000,506.630
2341,347.280,0.678,0.000,0.000,0.000,355.059
2342,402.919,1.550,0.000,0.000,0.000,416.601
2343,457.614,0.467,0.000,0.000,0.000,464.870
2344,367.335,0.643,0.000,0.000,0.000,379.536
2345,452.277,0.714,0.000,0.000,0.000,465.920
2346,1345.696,0.740,0.000,0.000,0.000,1357.120
2347,380.323,1.179,0.000,0.000,0.000,389.542
2348,348.306,0.774,0.000,0.000,0.000,360.459
2349,504.259,0.705,0.000,0.000,0.000,519.949
2350,402.237,3.468,0.000,0.000,0.000,425.415
2351,608.822,2.432,9.714,0.052,0.171,642.876
2352,394.927,2.438,0.000,0.000,0.000,414.879
2353,565.769,8.705,0.000,0.000,0.000,587.159
2354,406.092,4.709,0.000,0.000,0.000,421.029
2355,368.355,1.526,0.000,0.000,0.000,383.640
2356,446.248,3.817,0.000,0.000,0.000,478.000
2357,368.243,2.706,0.000,0.000,0.000,380.067
2358,436.252,4.988,0.000,0.000,0.000,450.660
2359,481.898,5.248,0.000,0.000,0.000,511.948
2360,444.272,3.795,0.000,0.000,0.000,460.037
2361,583.441,4.365,0.000,0.005,0.000,609.054
2362,470.112,7.428,0.000,0.000,0.000,491.010
2363,517.375,2.726,0.000,0.000,0.000,529.194
2364,450.189,7.118,0.000,0.000,0.000,465.041
2365,283.015,2.054,0.000,0.000,0.000,293.901
2366,218.908,1.992,0.000,0.000,0.000,229.147
2367,316.968,1.178,0.000,0.000,0.000,325.029
2368,204.402,2.152,0.000,0.000,0.000,213.476
2369,207.329,2.263,0.000,0.000,0.000,217.847
2370,209.602,1.119,0.000,0.000,0.000,222.051
2371,326.049,1.929,0.000,0.005,0.000,334.626
2372,204.396,1.111,0.000,0.000,0.000,214.601
2373,210.270,2.581,0.000,0.000,0.000,224.670
2374,229.545,1.195,0.000,0.000,0.000,238.294
2375,304.130,3.590,0.000,0.000,0.000,324.333
2376,241.633,1.272,0.000,0.000,0.000,250.092
2377,216.997,1.093,0.000,0.000,0.000,225.708
2378,202.353,1.193,0.000,0.000,0.000,213.400
2379,260.396,1.278,0.000,0.000,0.000,270.972
2380,301.704,1.187,0.000,0.000,0.000,310.008
2381,209.987,1.069,0.000,0.003,0.000,221.113
2382,198.584,2.276,0.000,0.000,0.000,207.467
2383,239.078,1.248,0.000,0.000,0.000,247.192
2384,234.841,1.398,0.000,0.000,0.000,245.503
2385,251.572,1.167,0.000,0.000,0.000,264.280
2386,265.134,4.525,0.000,0.000,0.000,279.121
2387,312.110,4.055,0.000,0.000,0.000,323.952
2388,332.709,2.346,0.000,0.000,0.000,356.034
2389,274.916,1.215,0.000,0.000,0.000,283.604
2390,334.612,1.195,0.000,0.000,0.000,344.311
2391,180.044,1.106,0.000,0.003,0.000,188.341
2392,353.871,0.480,0.000,0.000,0.000,364.370
2393,290.541,1.840,0.000,0.000,0.000,300.187
2394,280.908,0.697,0.000,0.000,0.000,289.911
2395,273.561,1.211,0.000,0.000,0.000,282.916
2396,387.222,1.248,0.000,0.000,0.000,396.281
2397,308.126,2.223,0.000,0.000,0.000,319.662
2398,274.320,2.159,0.000,0.000,0.000,286.480
2399,461.431,2.851,0.000,0.000,0.000,473.940
2400,298.465,1.930,0.000,0.000,0.000,308.836
2401,281.207,1.948,0.000,0.005,0.000,293.018
2402,340.110,20.767,0.000,0.000,0.000,373.195
2403,323.733,1.297,0.000,0.000,0.000,333.067
2404,256.290,1.702,0.000,0.000,0.000,264.306
2405,270.403,2.002,0.000,0.000,0.000,281.700
2406,316.414,1.077,0.000,0.000,0.000,324.545
2407,197.167,1.564,0.000,0.000,0.000,206.046
2408,236.714,1.586,0.000,0.000,0.000,244.743
2409,254.715,1.178,0.000,0.000,0.000,263.476
2410,218.349,2.111,0.000,0.000,0.000,232.001
2411,300.161,2.208,0.000,0.014,0.000,312.318
2412,245.154,1.920,0.000,0.000,0.000,256.240
2413,248.703,3.234,0.000,0.000,0.000,263.716
2414,249.172,1.200,0.000,0.000,0.000,257.112
2415,274.108,1.651,0.000,0.000,0.000,282.259
2416,196.316,1.144,0.000,0.000,0.000,204.152
2417,235.097,1.398,0.000,0.000,0.000,245.182
2418,203.857,1.188,0.000,0.000,0.000,212.108
2419,362.710,2.481,0.000,0.000,0.000,373.739
2420,279.444,0.811,0.000,0.000,0.000,289.371
2421,298.001,0.672,0.000,0.000,0.000,305.339
2422,267.901,0.712,0.000,0.000,0.000,276.910
2423,370.729,0.668,0.000,0.000,0.000,382.331
2424,276.042,4.457,0.000,0.006,0.000,289.608
2425,284.812,2.433,0.000,0.000,0.000,295.443
2426,416.538,4.918,0.000,0.000,0.000,432.771
2427,320.180,1.165,0.000,0.000,0.000,327.466
2428,185.954,1.120,0.000,0.000,0.000,194.221
2429,199.368,1.126,0.000,0.000,0.000,207.596
2430,186.240,1.168,0.000,0.000,0.000,193.655
2431,307.977,1.166,0.000,0.000,0.000,315.583
2432,221.490,1.469,0.000,0.000,0.000,230.590
2433,259.372,0.538,0.000,0.000,0.000,267.113
2434,180.963,0.422,0.000,0.000,0.000,189.458
2435,294.322,0.469,0.000,0.000,0.000,300.664
2436,204.573,0.435,0.000,0.000,0.000,211.075
2437,185.859,1.315,0.000,0.000,0.000,196.825
2438,194.334,0.401,0.000,0.000,0.000,202.521
2439,226.538,0.444,0.000,0.000,0.000,232.791
2440,320.567,0.597,0.000,0.000,0.000,327.075
2441,869.234,0.763,0.000,0.000,0.000,883.402
2442,315.228,1.187,0.000,0.000,0.000,325.396
2443,208.559,0.412,0.000,0.000,0.000,215.537
2444,236.560,0.573,0.000,0.000,0.000,245.581
2445,262.557,1.144,0.000,0.000,0.000,269.622
2446,316.439,0.615,0.000,0.000,0.000,323.570
2447,228.737,0.826,0.000,0.000,0.000,238.727
2448,311.136,0.696,0.000,0.000,0.000,319.809
2449,221.624,1.076,0.000,0.000,0.000,230.454
2450,254.281,0.440,0.000,0.000,0.000,260.932
2451,188.141,0.407,0.000,0.000,0.000,198.202
2452,231.330,0.443,0.000,0.000,0.000,237.993
2453,284.483,1.232,0.000,0.000,0.000,293.782
2454,226.135,0.549,0.000,0.000,0.000,235.713
2455,371.698,0.971,0.000,0.000,0.000,380.412
2456,327.315,0.442,0.000,0.000,0.000,337.865
2457,208.172,2.291,6.531,0.003,0.049,225.587
2458,227.004,1.611,0.000,0.000,0.000,236.596
2459,291.021,2.024,0.000,0.000,0.000,309.144
2460,225.785,1.109,0.000,0.000,0.000,237.530
2461,236.472,2.015,0.000,0.000,0.000,244.916
2462,252.175,1.629,0.000,0.000,0.000,265.275
2463,329.549,1.970,0.000,0.000,0.000,339.444
2464,301.731,1.972,0.000,0.000,0.000,310.268
2465,290.507,1.118,0.000,0.000,0.000,301.496
2466,343.947,3.491,0.000,0.000,0.000,357.292
2467,245.932,2.211,0.000,0.004,0.000,258.017
2468,201.256,0.428,0.000,0.000,0.000,207.389
2469,252.990,0.440,0.000,0.000,0.000,260.647
2470,256.906,0.400,0.000,0.000,0.000,267.841
2471,263.962,0.402,0.000,0.000,0.000,270.148
2472,210.116,0.449,0.000,0.000,0.000,216.369
2473,249.632,2.557,0.000,0.000,0.000,260.302
2474,303.405,0.685,0.000,0.000,0.000,322.878
2475,318.157,0.403,0.000,0.000,0.000,325.223
2476,204.319,0.441,0.000,0.000,0.000,213.943
2477,216.041,0.419,0.000,0.000,0.000,223.178
2478,286.622,0.864,0.000,0.000,0.000,301.694
2479,462.189,1.260,0.000,0.000,0.000,472.552
2480,400.438,3.889,0.000,0.005,0.000,413.127
2481,324.645,0.916,0.000,0.000,0.000,334.703
2482,439.221,2.248,0.000,0.000,0.000,455.684
2483,411.361,1.692,0.000,0.000,0.000,421.933
2484,411.284,2.954,0.000,0.000,0.000,422.435
2485,324.839,2.363,0.000,0.000,0.000,336.638
2486,310.973,2.008,0.000,0.000,0.000,322.954
2487,608.685,18.491,0.000,0.000,0.000,686.072
2488,584.847,2.193,0.000,0.000,0.000,595.264
2489,479.624,2.931,0.000,0.000,0.000,492.126
2490,311.997,2.449,0.000,0.005,0.000,323.368
2491,294.739,1.473,0.000,0.000,0.000,306.006
2492,312.433,0.733,0.000,0.000,0.000,321.041
2493,425.882,1.603,0.000,0.000,0.000,435.469
2494,276.476,1.786,0.000,0.000,0.000,286.147
2495,268.206,0.697,0.000,0.000,0.000,276.347
2496,313.703,1.834,0.000,0.000,0.000,324.637
2497,272.278,0.446,0.000,0.000,0.000,286.895
2498,271.670,2.744,0.000,0.000,0.000,288.109
2499,331.276,2.106,0.000,0.000,0.000,343.719
2500,397.985,2.028,0.000,0.005,0.000,411.987
2501,325.295,2.082,0.000,0.000,0.000,336.966
2502,304.825,1.885,0.000,0.000,0.000,315.476
2503,419.207,1.894,0.000,0.000,0.000,436.541
2504,322.924,3.602,0.000,0.000,0.000,338.610
2505,765.179,10.093,0.000,0.000,0.000,794.430
2506,426.707,3.232,0.000,0.000,0.000,456.309
2507,353.407,1.872,0.000,0.000,0.000,363.430
2508,715.879,2.075,0.000,0.000,0.000,727.154
2509,327.786,2.386,0.000,0.000,0.000,339.635
2510,332.171,2.063,0.000,0.006,0.000,345.117
2511,386.885,1.724,0.000,0.000,0.000,397.438
2512,314.505,1.735,0.000,0.000,0.000,329.157
